Year,Month,country,cnt
2006,3,United Kingdom,
2006,4,United Kingdom,
2006,5,United Kingdom,
2006,6,United Kingdom,
2006,7,United Kingdom,
2006,8,United Kingdom,
2006,9,United Kingdom,
2006,10,United Kingdom,
2006,11,United Kingdom,
2006,12,United Kingdom,
2007,1,United Kingdom,2644.0
2007,2,United Kingdom,2639.0
2007,3,United Kingdom,3529.0
2007,4,United Kingdom,2650.0
2007,5,United Kingdom,2881.0
2007,6,United Kingdom,2985.0
2007,7,United Kingdom,3479.0
2007,8,United Kingdom,3568.0
2007,9,United Kingdom,2848.0
2007,10,United Kingdom,3159.0
2007,11,United Kingdom,3956.0
2007,12,United Kingdom,2895.0
2008,1,United Kingdom,2632.0
2008,2,United Kingdom,2593.0
2008,3,United Kingdom,2778.0
2008,4,United Kingdom,2516.0
2008,5,United Kingdom,2348.0
2008,6,United Kingdom,2894.0
2008,7,United Kingdom,3821.0
2008,8,United Kingdom,3820.0
2008,9,United Kingdom,2957.0
2008,10,United Kingdom,3352.0
2008,11,United Kingdom,2793.0
2008,12,United Kingdom,3051.0
2009,1,United Kingdom,1809.0
2009,2,United Kingdom,2601.0
2009,3,United Kingdom,2933.0
2009,4,United Kingdom,3332.0
2009,5,United Kingdom,3498.0
2009,6,United Kingdom,3073.0
2009,7,United Kingdom,3749.0
2009,8,United Kingdom,3670.0
2009,9,United Kingdom,2985.0
2009,10,United Kingdom,3379.0
2009,11,United Kingdom,2907.0
2009,12,United Kingdom,2926.0
2010,1,United Kingdom,2730.0
2010,2,United Kingdom,2337.0
2010,3,United Kingdom,2440.0
2010,4,United Kingdom,2141.0
2010,5,United Kingdom,2507.0
2010,6,United Kingdom,2472.0
2010,7,United Kingdom,2638.0
2010,8,United Kingdom,2938.0
2010,9,United Kingdom,2352.0
2010,10,United Kingdom,2671.0
2010,11,United Kingdom,2292.0
2010,12,United Kingdom,1918.0
2011,1,United Kingdom,2337.0
2011,2,United Kingdom,2285.0
2011,3,United Kingdom,2441.0
2011,4,United Kingdom,2786.0
2011,5,United Kingdom,2184.0
2011,6,United Kingdom,2045.0
2011,7,United Kingdom,3011.0
2011,8,United Kingdom,2755.0
2011,9,United Kingdom,2387.0
2011,10,United Kingdom,2645.0
2011,11,United Kingdom,2289.0
2011,12,United Kingdom,2507.0
2012,1,United Kingdom,2301.0
2012,2,United Kingdom,2516.0
2012,3,United Kingdom,2983.0
2012,4,United Kingdom,2867.0
2012,5,United Kingdom,2625.0
2012,6,United Kingdom,2879.0
2012,7,United Kingdom,2909.0
2012,8,United Kingdom,3188.0
2012,9,United Kingdom,2608.0
2012,10,United Kingdom,2891.0
2012,11,United Kingdom,2441.0
2012,12,United Kingdom,2991.0
2013,1,United Kingdom,2194.0
2013,2,United Kingdom,2379.0
2013,3,United Kingdom,2919.0
2013,4,United Kingdom,2925.0
2013,5,United Kingdom,3249.0
2013,6,United Kingdom,2839.0
2013,7,United Kingdom,3021.0
2013,8,United Kingdom,3422.0
2013,9,United Kingdom,2776.0
2013,10,United Kingdom,2939.0
2013,11,United Kingdom,2491.0
2013,12,United Kingdom,3009.0
2014,1,United Kingdom,2251.0
2014,2,United Kingdom,2278.0
2014,3,United Kingdom,2998.0
2014,4,United Kingdom,2760.0
2014,5,United Kingdom,3085.0
2014,6,United Kingdom,2694.0
2014,7,United Kingdom,3350.0
2014,8,United Kingdom,3404.0
2014,9,United Kingdom,2882.0
2014,10,United Kingdom,3093.0
2014,11,United Kingdom,2469.0
2014,12,United Kingdom,2590.0
2015,1,United Kingdom,1894.0
2015,2,United Kingdom,2378.0
2015,3,United Kingdom,2854.0
2015,4,United Kingdom,2369.0
2015,5,United Kingdom,2432.0
2015,6,United Kingdom,1811.0
2015,7,United Kingdom,2516.0
2015,8,United Kingdom,2565.0
2015,9,United Kingdom,1966.0
2015,10,United Kingdom,2574.0
2015,11,United Kingdom,2051.0
2015,12,United Kingdom,2353.0
2016,1,United Kingdom,1967.0
2016,2,United Kingdom,2520.0
2016,3,United Kingdom,2972.0
2016,4,United Kingdom,2832.0
2016,5,United Kingdom,2752.0
2016,6,United Kingdom,2029.0
2016,7,United Kingdom,3227.0
2016,8,United Kingdom,3565.0
2016,9,United Kingdom,2447.0
2016,10,United Kingdom,2507.0
2016,11,United Kingdom,1755.0
2016,12,United Kingdom,2701.0
2017,1,United Kingdom,2144.0
2017,2,United Kingdom,2203.0
2017,3,United Kingdom,3323.0
2017,4,United Kingdom,2752.0
2017,5,United Kingdom,2983.0
2017,6,United Kingdom,2666.0
2017,7,United Kingdom,3900.0
2017,8,United Kingdom,3389.0
2017,9,United Kingdom,2524.0
2017,10,United Kingdom,2809.0
2017,11,United Kingdom,2159.0
2017,12,United Kingdom,2547.0
2018,1,United Kingdom,2225.0
2018,2,United Kingdom,2275.0
2018,3,United Kingdom,3130.0
2018,4,United Kingdom,3061.0
2018,5,United Kingdom,2728.0
2018,6,United Kingdom,2824.0
2018,7,United Kingdom,3541.0
2018,8,United Kingdom,3387.0
2018,9,United Kingdom,2349.0
2018,10,United Kingdom,2247.0
2018,11,United Kingdom,2321.0
2018,12,United Kingdom,2158.0
2019,1,United Kingdom,1812.0
2019,2,United Kingdom,2147.0
2019,3,United Kingdom,2476.0
2019,4,United Kingdom,2732.0
2019,5,United Kingdom,2774.0
2019,6,United Kingdom,2428.0
2019,7,United Kingdom,5119.0
2019,8,United Kingdom,3395.0
2019,9,United Kingdom,2192.0
2019,10,United Kingdom,2725.0
2019,11,United Kingdom,1913.0
2019,12,United Kingdom,2481.0
2020,1,United Kingdom,2339.0
2020,2,United Kingdom,1834.0
2020,3,United Kingdom,933.0
2020,4,United Kingdom,2.0
2020,5,United Kingdom,30.0
2020,6,United Kingdom,31.0
2020,7,United Kingdom,24.0
2020,8,United Kingdom,19.0
2020,9,United Kingdom,35.0
2020,10,United Kingdom,24.0
2020,11,United Kingdom,14.0
2020,12,United Kingdom,15.0
2001,1,Hong Kong,87.0
2001,2,Hong Kong,106.0
2001,3,Hong Kong,52.0
2001,4,Hong Kong,73.0
2001,5,Hong Kong,62.0
2001,6,Hong Kong,71.0
2001,7,Hong Kong,127.0
2001,8,Hong Kong,198.0
2001,9,Hong Kong,71.0
2001,10,Hong Kong,63.0
2001,11,Hong Kong,71.0
2001,12,Hong Kong,118.0
2002,1,Hong Kong,83.0
2002,2,Hong Kong,136.0
2002,3,Hong Kong,101.0
2002,4,Hong Kong,79.0
2002,5,Hong Kong,83.0
2002,6,Hong Kong,116.0
2002,7,Hong Kong,128.0
2002,8,Hong Kong,389.0
2002,9,Hong Kong,107.0
2002,10,Hong Kong,98.0
2002,11,Hong Kong,105.0
2002,12,Hong Kong,68.0
2003,1,Hong Kong,59.0
2003,2,Hong Kong,45.0
2003,3,Hong Kong,68.0
2003,4,Hong Kong,22.0
2003,5,Hong Kong,33.0
2003,6,Hong Kong,100.0
2003,7,Hong Kong,47.0
2003,8,Hong Kong,175.0
2003,9,Hong Kong,112.0
2003,10,Hong Kong,105.0
2003,11,Hong Kong,79.0
2003,12,Hong Kong,78.0
2004,1,Hong Kong,153.0
2004,2,Hong Kong,96.0
2004,3,Hong Kong,68.0
2004,4,Hong Kong,62.0
2004,5,Hong Kong,73.0
2004,6,Hong Kong,164.0
2004,7,Hong Kong,52.0
2004,8,Hong Kong,94.0
2004,9,Hong Kong,55.0
2004,10,Hong Kong,53.0
2004,11,Hong Kong,107.0
2004,12,Hong Kong,91.0
2005,1,Hong Kong,51.0
2005,2,Hong Kong,66.0
2005,3,Hong Kong,70.0
2005,4,Hong Kong,82.0
2005,5,Hong Kong,25.0
2005,6,Hong Kong,46.0
2005,7,Hong Kong,54.0
2005,8,Hong Kong,66.0
2005,9,Hong Kong,22.0
2005,10,Hong Kong,11.0
2005,11,Hong Kong,51.0
2005,12,Hong Kong,40.0
2006,1,Hong Kong,47.0
2006,2,Hong Kong,72.0
2006,3,Hong Kong,94.0
2006,4,Hong Kong,58.0
2006,5,Hong Kong,39.0
2006,6,Hong Kong,54.0
2006,7,Hong Kong,52.0
2006,8,Hong Kong,36.0
2006,9,Hong Kong,34.0
2006,10,Hong Kong,29.0
2006,11,Hong Kong,95.0
2006,12,Hong Kong,67.0
2007,1,Hong Kong,20.0
2007,2,Hong Kong,47.0
2007,3,Hong Kong,38.0
2007,4,Hong Kong,33.0
2007,5,Hong Kong,25.0
2007,6,Hong Kong,45.0
2007,7,Hong Kong,40.0
2007,8,Hong Kong,94.0
2007,9,Hong Kong,35.0
2007,10,Hong Kong,25.0
2007,11,Hong Kong,23.0
2007,12,Hong Kong,151.0
2008,1,Hong Kong,60.0
2008,2,Hong Kong,63.0
2008,3,Hong Kong,24.0
2008,4,Hong Kong,33.0
2008,5,Hong Kong,17.0
2008,6,Hong Kong,35.0
2008,7,Hong Kong,36.0
2008,8,Hong Kong,26.0
2008,9,Hong Kong,5.0
2008,10,Hong Kong,16.0
2008,11,Hong Kong,16.0
2008,12,Hong Kong,39.0
2009,1,Hong Kong,235.0
2009,2,Hong Kong,39.0
2009,3,Hong Kong,44.0
2009,4,Hong Kong,14.0
2009,5,Hong Kong,50.0
2009,6,Hong Kong,37.0
2009,7,Hong Kong,34.0
2009,8,Hong Kong,21.0
2009,9,Hong Kong,6.0
2009,10,Hong Kong,11.0
2009,11,Hong Kong,17.0
2009,12,Hong Kong,36.0
2010,1,Hong Kong,9.0
2010,2,Hong Kong,22.0
2010,3,Hong Kong,26.0
2010,4,Hong Kong,23.0
2010,5,Hong Kong,20.0
2010,6,Hong Kong,112.0
2010,7,Hong Kong,48.0
2010,8,Hong Kong,27.0
2010,9,Hong Kong,23.0
2010,10,Hong Kong,31.0
2010,11,Hong Kong,23.0
2010,12,Hong Kong,111.0
2011,1,Hong Kong,44.0
2011,2,Hong Kong,22.0
2011,3,Hong Kong,52.0
2011,4,Hong Kong,28.0
2011,5,Hong Kong,42.0
2011,6,Hong Kong,18.0
2011,7,Hong Kong,24.0
2011,8,Hong Kong,40.0
2011,9,Hong Kong,37.0
2011,10,Hong Kong,25.0
2011,11,Hong Kong,20.0
2011,12,Hong Kong,45.0
2012,1,Hong Kong,21.0
2012,2,Hong Kong,21.0
2012,3,Hong Kong,32.0
2012,4,Hong Kong,5.0
2012,5,Hong Kong,7.0
2012,6,Hong Kong,29.0
2012,7,Hong Kong,113.0
2012,8,Hong Kong,30.0
2012,9,Hong Kong,20.0
2012,10,Hong Kong,12.0
2012,11,Hong Kong,23.0
2012,12,Hong Kong,19.0
2013,1,Hong Kong,6.0
2013,2,Hong Kong,9.0
2013,3,Hong Kong,220.0
2013,4,Hong Kong,11.0
2013,5,Hong Kong,17.0
2013,6,Hong Kong,65.0
2013,7,Hong Kong,58.0
2013,8,Hong Kong,26.0
2013,9,Hong Kong,10.0
2013,10,Hong Kong,5.0
2013,11,Hong Kong,23.0
2013,12,Hong Kong,81.0
2014,1,Hong Kong,267.0
2014,2,Hong Kong,459.0
2014,3,Hong Kong,402.0
2014,4,Hong Kong,15.0
2014,5,Hong Kong,7.0
2014,6,Hong Kong,67.0
2014,7,Hong Kong,18.0
2014,8,Hong Kong,71.0
2014,9,Hong Kong,90.0
2014,10,Hong Kong,89.0
2014,11,Hong Kong,60.0
2014,12,Hong Kong,82.0
2015,1,Hong Kong,71.0
2015,2,Hong Kong,99.0
2015,3,Hong Kong,80.0
2015,4,Hong Kong,69.0
2015,5,Hong Kong,72.0
2015,6,Hong Kong,57.0
2015,7,Hong Kong,86.0
2015,8,Hong Kong,63.0
2015,9,Hong Kong,61.0
2015,10,Hong Kong,84.0
2015,11,Hong Kong,70.0
2015,12,Hong Kong,84.0
2016,1,Hong Kong,99.0
2016,2,Hong Kong,79.0
2016,3,Hong Kong,98.0
2016,4,Hong Kong,74.0
2016,5,Hong Kong,12.0
2016,6,Hong Kong,73.0
2016,7,Hong Kong,108.0
2016,8,Hong Kong,5.0
2016,9,Hong Kong,84.0
2016,10,Hong Kong,68.0
2016,11,Hong Kong,62.0
2016,12,Hong Kong,6.0
2017,1,Hong Kong,83.0
2017,2,Hong Kong,66.0
2017,3,Hong Kong,71.0
2017,4,Hong Kong,53.0
2017,5,Hong Kong,80.0
2017,6,Hong Kong,102.0
2017,7,Hong Kong,82.0
2017,8,Hong Kong,96.0
2017,9,Hong Kong,84.0
2017,10,Hong Kong,413.0
2017,11,Hong Kong,242.0
2017,12,Hong Kong,5.0
2018,1,Hong Kong,68.0
2018,2,Hong Kong,3.0
2018,3,Hong Kong,9.0
2018,4,Hong Kong,10.0
2018,5,Hong Kong,2.0
2018,6,Hong Kong,1.0
2018,7,Hong Kong,21.0
2018,8,Hong Kong,1.0
2018,9,Hong Kong,156.0
2018,10,Hong Kong,130.0
2018,11,Hong Kong,19.0
2018,12,Hong Kong,153.0
2019,1,Hong Kong,4.0
2019,2,Hong Kong,41.0
2019,3,Hong Kong,21.0
2019,4,Hong Kong,3.0
2019,5,Hong Kong,6.0
2019,6,Hong Kong,9.0
2019,7,Hong Kong,7.0
2019,8,Hong Kong,8.0
2019,9,Hong Kong,16.0
2019,10,Hong Kong,6.0
2019,11,Hong Kong,12.0
2019,12,Hong Kong,25.0
2020,1,Hong Kong,22.0
2020,2,Hong Kong,11.0
2020,3,Hong Kong,3.0
2020,4,Hong Kong,0.0
2020,5,Hong Kong,0.0
2020,6,Hong Kong,1.0
2020,7,Hong Kong,10.0
2020,8,Hong Kong,1.0
2020,9,Hong Kong,0.0
2020,10,Hong Kong,0.0
2020,11,Hong Kong,0.0
2020,12,Hong Kong,0.0
2001,1,Sri Lanka,
2001,2,Sri Lanka,
2001,3,Sri Lanka,
2001,4,Sri Lanka,
2001,5,Sri Lanka,
2001,6,Sri Lanka,
2001,7,Sri Lanka,
2001,8,Sri Lanka,
2001,9,Sri Lanka,
2001,10,Sri Lanka,
2001,11,Sri Lanka,
2001,12,Sri Lanka,
2002,1,Sri Lanka,
2002,2,Sri Lanka,
2002,3,Sri Lanka,
2002,4,Sri Lanka,
2002,5,Sri Lanka,
2002,6,Sri Lanka,
2002,7,Sri Lanka,
2002,8,Sri Lanka,
2002,9,Sri Lanka,
2002,10,Sri Lanka,
2002,11,Sri Lanka,
2002,12,Sri Lanka,
2003,1,Sri Lanka,
2003,2,Sri Lanka,
2003,3,Sri Lanka,
2003,4,Sri Lanka,
2003,5,Sri Lanka,
2003,6,Sri Lanka,
2003,7,Sri Lanka,
2003,8,Sri Lanka,
2003,9,Sri Lanka,
2003,10,Sri Lanka,
2003,11,Sri Lanka,
2003,12,Sri Lanka,
2004,1,Sri Lanka,
2004,2,Sri Lanka,
2004,3,Sri Lanka,
2004,4,Sri Lanka,
2004,5,Sri Lanka,
2004,6,Sri Lanka,
2004,7,Sri Lanka,
2004,8,Sri Lanka,
2004,9,Sri Lanka,
2004,10,Sri Lanka,
2004,11,Sri Lanka,
2004,12,Sri Lanka,
2005,1,Sri Lanka,
2005,2,Sri Lanka,
2005,3,Sri Lanka,
2005,4,Sri Lanka,
2005,5,Sri Lanka,
2005,6,Sri Lanka,
2005,7,Sri Lanka,
2005,8,Sri Lanka,
2005,9,Sri Lanka,
2005,10,Sri Lanka,
2005,11,Sri Lanka,
2005,12,Sri Lanka,
2006,1,Sri Lanka,
2006,2,Sri Lanka,
2006,3,Sri Lanka,
2006,4,Sri Lanka,
2006,5,Sri Lanka,
2006,6,Sri Lanka,
2006,7,Sri Lanka,
2006,8,Sri Lanka,
2006,9,Sri Lanka,
2006,10,Sri Lanka,
2006,11,Sri Lanka,
2006,12,Sri Lanka,
2007,1,Sri Lanka,40.0
2007,2,Sri Lanka,46.0
2007,3,Sri Lanka,50.0
2007,4,Sri Lanka,30.0
2007,5,Sri Lanka,28.0
2007,6,Sri Lanka,35.0
2007,7,Sri Lanka,64.0
2007,8,Sri Lanka,62.0
2007,9,Sri Lanka,35.0
2007,10,Sri Lanka,20.0
2007,11,Sri Lanka,45.0
2007,12,Sri Lanka,49.0
2008,1,Sri Lanka,66.0
2008,2,Sri Lanka,51.0
2008,3,Sri Lanka,58.0
2008,4,Sri Lanka,63.0
2008,5,Sri Lanka,40.0
2008,6,Sri Lanka,90.0
2008,7,Sri Lanka,102.0
2008,8,Sri Lanka,54.0
2008,9,Sri Lanka,70.0
2008,10,Sri Lanka,67.0
2008,11,Sri Lanka,59.0
2008,12,Sri Lanka,88.0
2009,1,Sri Lanka,31.0
2009,2,Sri Lanka,31.0
2009,3,Sri Lanka,80.0
2009,4,Sri Lanka,70.0
2009,5,Sri Lanka,106.0
2009,6,Sri Lanka,60.0
2009,7,Sri Lanka,66.0
2009,8,Sri Lanka,131.0
2009,9,Sri Lanka,94.0
2009,10,Sri Lanka,75.0
2009,11,Sri Lanka,65.0
2009,12,Sri Lanka,77.0
2010,1,Sri Lanka,77.0
2010,2,Sri Lanka,33.0
2010,3,Sri Lanka,80.0
2010,4,Sri Lanka,52.0
2010,5,Sri Lanka,51.0
2010,6,Sri Lanka,50.0
2010,7,Sri Lanka,77.0
2010,8,Sri Lanka,138.0
2010,9,Sri Lanka,68.0
2010,10,Sri Lanka,81.0
2010,11,Sri Lanka,60.0
2010,12,Sri Lanka,58.0
2011,1,Sri Lanka,65.0
2011,2,Sri Lanka,114.0
2011,3,Sri Lanka,99.0
2011,4,Sri Lanka,80.0
2011,5,Sri Lanka,99.0
2011,6,Sri Lanka,79.0
2011,7,Sri Lanka,106.0
2011,8,Sri Lanka,108.0
2011,9,Sri Lanka,96.0
2011,10,Sri Lanka,81.0
2011,11,Sri Lanka,89.0
2011,12,Sri Lanka,88.0
2012,1,Sri Lanka,112.0
2012,2,Sri Lanka,168.0
2012,3,Sri Lanka,70.0
2012,4,Sri Lanka,105.0
2012,5,Sri Lanka,80.0
2012,6,Sri Lanka,196.0
2012,7,Sri Lanka,71.0
2012,8,Sri Lanka,171.0
2012,9,Sri Lanka,177.0
2012,10,Sri Lanka,163.0
2012,11,Sri Lanka,79.0
2012,12,Sri Lanka,75.0
2013,1,Sri Lanka,73.0
2013,2,Sri Lanka,194.0
2013,3,Sri Lanka,91.0
2013,4,Sri Lanka,85.0
2013,5,Sri Lanka,108.0
2013,6,Sri Lanka,67.0
2013,7,Sri Lanka,63.0
2013,8,Sri Lanka,92.0
2013,9,Sri Lanka,171.0
2013,10,Sri Lanka,80.0
2013,11,Sri Lanka,73.0
2013,12,Sri Lanka,89.0
2014,1,Sri Lanka,60.0
2014,2,Sri Lanka,145.0
2014,3,Sri Lanka,65.0
2014,4,Sri Lanka,91.0
2014,5,Sri Lanka,88.0
2014,6,Sri Lanka,55.0
2014,7,Sri Lanka,54.0
2014,8,Sri Lanka,85.0
2014,9,Sri Lanka,116.0
2014,10,Sri Lanka,146.0
2014,11,Sri Lanka,46.0
2014,12,Sri Lanka,56.0
2015,1,Sri Lanka,38.0
2015,2,Sri Lanka,82.0
2015,3,Sri Lanka,94.0
2015,4,Sri Lanka,70.0
2015,5,Sri Lanka,67.0
2015,6,Sri Lanka,107.0
2015,7,Sri Lanka,102.0
2015,8,Sri Lanka,129.0
2015,9,Sri Lanka,97.0
2015,10,Sri Lanka,144.0
2015,11,Sri Lanka,35.0
2015,12,Sri Lanka,90.0
2016,1,Sri Lanka,97.0
2016,2,Sri Lanka,159.0
2016,3,Sri Lanka,78.0
2016,4,Sri Lanka,89.0
2016,5,Sri Lanka,77.0
2016,6,Sri Lanka,105.0
2016,7,Sri Lanka,95.0
2016,8,Sri Lanka,97.0
2016,9,Sri Lanka,65.0
2016,10,Sri Lanka,91.0
2016,11,Sri Lanka,103.0
2016,12,Sri Lanka,80.0
2017,1,Sri Lanka,106.0
2017,2,Sri Lanka,85.0
2017,3,Sri Lanka,61.0
2017,4,Sri Lanka,98.0
2017,5,Sri Lanka,67.0
2017,6,Sri Lanka,67.0
2017,7,Sri Lanka,131.0
2017,8,Sri Lanka,164.0
2017,9,Sri Lanka,111.0
2017,10,Sri Lanka,125.0
2017,11,Sri Lanka,127.0
2017,12,Sri Lanka,95.0
2018,1,Sri Lanka,65.0
2018,2,Sri Lanka,114.0
2018,3,Sri Lanka,95.0
2018,4,Sri Lanka,125.0
2018,5,Sri Lanka,59.0
2018,6,Sri Lanka,92.0
2018,7,Sri Lanka,84.0
2018,8,Sri Lanka,109.0
2018,9,Sri Lanka,67.0
2018,10,Sri Lanka,48.0
2018,11,Sri Lanka,64.0
2018,12,Sri Lanka,54.0
2019,1,Sri Lanka,70.0
2019,2,Sri Lanka,88.0
2019,3,Sri Lanka,93.0
2019,4,Sri Lanka,100.0
2019,5,Sri Lanka,65.0
2019,6,Sri Lanka,65.0
2019,7,Sri Lanka,103.0
2019,8,Sri Lanka,148.0
2019,9,Sri Lanka,113.0
2019,10,Sri Lanka,97.0
2019,11,Sri Lanka,111.0
2019,12,Sri Lanka,117.0
2020,1,Sri Lanka,79.0
2020,2,Sri Lanka,89.0
2020,3,Sri Lanka,43.0
2020,4,Sri Lanka,0.0
2020,5,Sri Lanka,0.0
2020,6,Sri Lanka,2.0
2020,7,Sri Lanka,9.0
2020,8,Sri Lanka,16.0
2020,9,Sri Lanka,10.0
2020,10,Sri Lanka,19.0
2020,11,Sri Lanka,6.0
2020,12,Sri Lanka,5.0
2001,1,Bangladesh,
2001,2,Bangladesh,
2001,3,Bangladesh,
2001,4,Bangladesh,
2001,5,Bangladesh,
2001,6,Bangladesh,
2001,7,Bangladesh,
2001,8,Bangladesh,
2001,9,Bangladesh,
2001,10,Bangladesh,
2001,11,Bangladesh,
2001,12,Bangladesh,
2002,1,Bangladesh,
2002,2,Bangladesh,
2002,3,Bangladesh,
2002,4,Bangladesh,
2002,5,Bangladesh,
2002,6,Bangladesh,
2002,7,Bangladesh,
2002,8,Bangladesh,
2002,9,Bangladesh,
2002,10,Bangladesh,
2002,11,Bangladesh,
2002,12,Bangladesh,
2003,1,Bangladesh,
2003,2,Bangladesh,
2003,3,Bangladesh,
2003,4,Bangladesh,
2003,5,Bangladesh,
2003,6,Bangladesh,
2003,7,Bangladesh,
2003,8,Bangladesh,
2003,9,Bangladesh,
2003,10,Bangladesh,
2003,11,Bangladesh,
2003,12,Bangladesh,
2004,1,Bangladesh,
2004,2,Bangladesh,
2004,3,Bangladesh,
2004,4,Bangladesh,
2004,5,Bangladesh,
2004,6,Bangladesh,
2004,7,Bangladesh,
2004,8,Bangladesh,
2004,9,Bangladesh,
2004,10,Bangladesh,
2004,11,Bangladesh,
2004,12,Bangladesh,
2005,1,Bangladesh,
2005,2,Bangladesh,
2005,3,Bangladesh,
2005,4,Bangladesh,
2005,5,Bangladesh,
2005,6,Bangladesh,
2005,7,Bangladesh,
2005,8,Bangladesh,
2005,9,Bangladesh,
2005,10,Bangladesh,
2005,11,Bangladesh,
2005,12,Bangladesh,
2006,1,Bangladesh,
2006,2,Bangladesh,
2006,3,Bangladesh,
2006,4,Bangladesh,
2006,5,Bangladesh,
2006,6,Bangladesh,
2006,7,Bangladesh,
2006,8,Bangladesh,
2006,9,Bangladesh,
2006,10,Bangladesh,
2006,11,Bangladesh,
2006,12,Bangladesh,
2007,1,Bangladesh,97.0
2007,2,Bangladesh,104.0
2007,3,Bangladesh,62.0
2007,4,Bangladesh,89.0
2007,5,Bangladesh,74.0
2007,6,Bangladesh,78.0
2007,7,Bangladesh,209.0
2007,8,Bangladesh,125.0
2007,9,Bangladesh,90.0
2007,10,Bangladesh,44.0
2007,11,Bangladesh,131.0
2007,12,Bangladesh,134.0
2008,1,Bangladesh,228.0
2008,2,Bangladesh,117.0
2008,3,Bangladesh,166.0
2008,4,Bangladesh,158.0
2008,5,Bangladesh,126.0
2008,6,Bangladesh,154.0
2008,7,Bangladesh,207.0
2008,8,Bangladesh,210.0
2008,9,Bangladesh,120.0
2008,10,Bangladesh,232.0
2008,11,Bangladesh,319.0
2008,12,Bangladesh,226.0
2009,1,Bangladesh,63.0
2009,2,Bangladesh,106.0
2009,3,Bangladesh,272.0
2009,4,Bangladesh,246.0
2009,5,Bangladesh,303.0
2009,6,Bangladesh,298.0
2009,7,Bangladesh,292.0
2009,8,Bangladesh,266.0
2009,9,Bangladesh,404.0
2009,10,Bangladesh,868.0
2009,11,Bangladesh,330.0
2009,12,Bangladesh,189.0
2010,1,Bangladesh,195.0
2010,2,Bangladesh,78.0
2010,3,Bangladesh,111.0
2010,4,Bangladesh,122.0
2010,5,Bangladesh,198.0
2010,6,Bangladesh,131.0
2010,7,Bangladesh,131.0
2010,8,Bangladesh,180.0
2010,9,Bangladesh,100.0
2010,10,Bangladesh,113.0
2010,11,Bangladesh,101.0
2010,12,Bangladesh,134.0
2011,1,Bangladesh,137.0
2011,2,Bangladesh,157.0
2011,3,Bangladesh,137.0
2011,4,Bangladesh,132.0
2011,5,Bangladesh,183.0
2011,6,Bangladesh,132.0
2011,7,Bangladesh,242.0
2011,8,Bangladesh,91.0
2011,9,Bangladesh,144.0
2011,10,Bangladesh,98.0
2011,11,Bangladesh,94.0
2011,12,Bangladesh,180.0
2012,1,Bangladesh,168.0
2012,2,Bangladesh,241.0
2012,3,Bangladesh,192.0
2012,4,Bangladesh,142.0
2012,5,Bangladesh,188.0
2012,6,Bangladesh,314.0
2012,7,Bangladesh,240.0
2012,8,Bangladesh,293.0
2012,9,Bangladesh,364.0
2012,10,Bangladesh,304.0
2012,11,Bangladesh,203.0
2012,12,Bangladesh,239.0
2013,1,Bangladesh,585.0
2013,2,Bangladesh,355.0
2013,3,Bangladesh,311.0
2013,4,Bangladesh,283.0
2013,5,Bangladesh,240.0
2013,6,Bangladesh,277.0
2013,7,Bangladesh,233.0
2013,8,Bangladesh,217.0
2013,9,Bangladesh,227.0
2013,10,Bangladesh,203.0
2013,11,Bangladesh,198.0
2013,12,Bangladesh,180.0
2014,1,Bangladesh,285.0
2014,2,Bangladesh,238.0
2014,3,Bangladesh,190.0
2014,4,Bangladesh,269.0
2014,5,Bangladesh,273.0
2014,6,Bangladesh,203.0
2014,7,Bangladesh,232.0
2014,8,Bangladesh,377.0
2014,9,Bangladesh,188.0
2014,10,Bangladesh,232.0
2014,11,Bangladesh,233.0
2014,12,Bangladesh,148.0
2015,1,Bangladesh,172.0
2015,2,Bangladesh,161.0
2015,3,Bangladesh,146.0
2015,4,Bangladesh,190.0
2015,5,Bangladesh,213.0
2015,6,Bangladesh,326.0
2015,7,Bangladesh,198.0
2015,8,Bangladesh,226.0
2015,9,Bangladesh,191.0
2015,10,Bangladesh,199.0
2015,11,Bangladesh,198.0
2015,12,Bangladesh,176.0
2016,1,Bangladesh,205.0
2016,2,Bangladesh,137.0
2016,3,Bangladesh,306.0
2016,4,Bangladesh,222.0
2016,5,Bangladesh,207.0
2016,6,Bangladesh,168.0
2016,7,Bangladesh,169.0
2016,8,Bangladesh,184.0
2016,9,Bangladesh,171.0
2016,10,Bangladesh,172.0
2016,11,Bangladesh,170.0
2016,12,Bangladesh,146.0
2017,1,Bangladesh,189.0
2017,2,Bangladesh,140.0
2017,3,Bangladesh,179.0
2017,4,Bangladesh,153.0
2017,5,Bangladesh,122.0
2017,6,Bangladesh,160.0
2017,7,Bangladesh,151.0
2017,8,Bangladesh,146.0
2017,9,Bangladesh,188.0
2017,10,Bangladesh,103.0
2017,11,Bangladesh,109.0
2017,12,Bangladesh,135.0
2018,1,Bangladesh,149.0
2018,2,Bangladesh,157.0
2018,3,Bangladesh,143.0
2018,4,Bangladesh,172.0
2018,5,Bangladesh,103.0
2018,6,Bangladesh,147.0
2018,7,Bangladesh,188.0
2018,8,Bangladesh,186.0
2018,9,Bangladesh,188.0
2018,10,Bangladesh,148.0
2018,11,Bangladesh,139.0
2018,12,Bangladesh,161.0
2019,1,Bangladesh,130.0
2019,2,Bangladesh,199.0
2019,3,Bangladesh,213.0
2019,4,Bangladesh,149.0
